ZIP,form,time_min,time_max,LAT,LNG,year,month,time_mean
07102,N-600,7.9,10.6,40.735659,-74.173605,2018,1,9.25
08054,N-600,7.3,9.9,39.948992,-74.900247,2018,1,8.6
08054,I-485,12.6,22.5,39.948992,-74.900247,2018,1,17.55
08054,N-400,9.3,23.8,39.948992,-74.900247,2018,1,16.55
10278,N-400,15.9,32.4,40.715182,-74.003778,2018,1,24.15
10278,I-485,25.1,38.3,40.715182,-74.003778,2018,1,31.7
10278,N-600,22.5,29.1,40.715182,-74.003778,2018,1,25.8
11101,N-600,23.8,30.4,40.747155,-73.93975,2018,1,27.1
11101,I-485,13.2,39.7,40.747155,-73.93975,2018,1,26.450000000000003
11101,N-400,9.9,15.9,40.747155,-73.93975,2018,1,12.9
11219,I-485,25.8,48.2,40.632667,-73.996669,2018,1,37
11219,N-400,19.8,25.1,40.632667,-73.996669,2018,1,22.450000000000003
11432,N-600,20.5,26.4,40.715359,-73.793071,2018,1,23.45
11432,I-485,16.5,32.4,40.715359,-73.793071,2018,1,24.45
11432,N-400,13.9,29.1,40.715359,-73.793071,2018,1,21.5
12110,N-600,12.6,16.5,42.750578,-73.776118,2018,1,14.55
12110,N-400,13.2,25.8,42.750578,-73.776118,2018,1,19.5
12110,I-485,13.9,29.1,42.750578,-73.776118,2018,1,21.5
14202,I-485,13.9,29.1,42.881489,-78.877477,2018,1,21.5
14202,N-600,5.3,9.3,42.881489,-78.877477,2018,1,7.300000000000001
14202,N-400,8.6,18.5,42.881489,-78.877477,2018,1,13.55
15235,N-400,7.3,21.1,40.459801,-79.82242,2018,1,14.200000000000001
15235,I-485,13.9,29.1,40.459801,-79.82242,2018,1,21.5
15235,N-600,7.9,10.6,40.459801,-79.82242,2018,1,9.25
19104,N-400,12.6,26.4,39.95852,-75.198857,2018,1,19.5
19104,N-600,11.2,14.5,39.95852,-75.198857,2018,1,12.85
19104,I-485,17.8,29.1,39.95852,-75.198857,2018,1,23.450000000000003
21227,I-485,13.2,31.1,39.23997,-76.67945,2018,1,22.15
21227,N-400,16.5,26.4,39.23997,-76.67945,2018,1,21.45
21227,N-600,19.8,25.1,39.23997,-76.67945,2018,1,22.450000000000003
22202,I-130,10.6,13.9,38.856868,-77.051492,2018,1,12.25
22202,I-129F,13.9,18.5,38.856868,-77.051492,2018,1,16.2
22202,I-765,4.6,7.3,38.856868,-77.051492,2018,1,5.949999999999999
22202,I-765,4.6,7.3,38.856868,-77.051492,2018,1,5.949999999999999
22202,I-765,4.6,7.3,38.856868,-77.051492,2018,1,5.949999999999999
22202,I-90,2.6,17.2,38.856868,-77.051492,2018,1,9.9
23502,N-600,15.2,19.2,36.860941,-76.204908,2018,1,17.2
23502,N-400,11.2,25.8,36.860941,-76.204908,2018,1,18.5
23502,I-485,13.9,29.1,36.860941,-76.204908,2018,1,21.5
27703,N-400,5.3,10.6,35.959253,-78.806827,2018,1,7.949999999999999
27703,N-600,5.3,9.3,35.959253,-78.806827,2018,1,7.300000000000001
27703,I-485,8.6,19.2,35.959253,-78.806827,2018,1,13.899999999999999
28217,I-485,13.9,29.1,35.168896,-80.908285,2018,1,21.5
28217,N-400,12.6,17.2,35.168896,-80.908285,2018,1,14.899999999999999
28217,N-600,17.8,23.1,35.168896,-80.908285,2018,1,20.450000000000003
29407,N-600,4,9.3,32.79893,-79.997803,2018,1,6.65
29407,I-485,10.6,34.4,32.79893,-79.997803,2018,1,22.5
29407,N-400,5.3,17.8,32.79893,-79.997803,2018,1,11.55
29650,N-400,13.2,25.8,34.898138,-82.258067,2018,1,19.5
29650,N-600,18.5,24.5,34.898138,-82.258067,2018,1,21.5
29650,I-485,13.9,29.1,34.898138,-82.258067,2018,1,21.5
30345,I-485,17.8,31.1,33.851722,-84.283624,2018,1,24.450000000000003
30345,N-400,19.2,38.3,33.851722,-84.283624,2018,1,28.75
30345,N-600,8.6,11.2,33.851722,-84.283624,2018,1,9.899999999999999
32216,I-485,9.9,24.5,30.277467,-81.582904,2018,1,17.2
32216,N-400,5.3,17.2,30.277467,-81.582904,2018,1,11.25
32216,N-600,7.3,9.9,30.277467,-81.582904,2018,1,8.6
32822,N-600,9.9,12.6,28.489898,-81.290154,2018,1,11.25
32822,N-400,11.9,25.8,28.489898,-81.290154,2018,1,18.85
32822,I-485,18.5,28.4,28.489898,-81.290154,2018,1,23.45
33015,I-485,13.2,24.5,25.940565,-80.31818,2018,1,18.85
33015,N-400,8.6,21.1,25.940565,-80.31818,2018,1,14.850000000000001
33015,N-600,7.3,9.9,25.940565,-80.31818,2018,1,8.6
33150,N-600,9.9,13.2,25.85219,-80.207174,2018,1,11.55
33150,N-400,20.5,29.7,25.85219,-80.207174,2018,1,25.1
33150,I-485,13.9,29.1,25.85219,-80.207174,2018,1,21.5
33186,N-600,10.6,13.9,25.654426,-80.412156,2018,1,12.25
33186,N-400,8.6,14.5,25.654426,-80.412156,2018,1,11.55
33186,I-485,13.9,24.5,25.654426,-80.412156,2018,1,19.2
33309,N-400,21.1,38.3,26.18599,-80.172721,2018,1,29.7
33309,N-600,9.9,12.6,26.18599,-80.172721,2018,1,11.25
33309,I-485,27.8,31.1,26.18599,-80.172721,2018,1,29.450000000000003
33411,I-485,13.2,23.8,26.720012,-80.193151,2018,1,18.5
33411,N-400,8.6,25.8,26.720012,-80.193151,2018,1,17.2
33411,N-600,9.3,11.9,26.720012,-80.193151,2018,1,10.600000000000001
33634,N-400,6.6,21.1,28.009826,-82.547789,2018,1,13.850000000000001
33634,N-600,15.2,19.8,28.009826,-82.547789,2018,1,17.5
33634,I-485,11.2,26.4,28.009826,-82.547789,2018,1,18.799999999999997
33916,N-400,15.9,22.5,26.637103,-81.838448,2018,1,19.2
33916,I-485,13.9,29.1,26.637103,-81.838448,2018,1,21.5
36109,I-485,13.9,27.8,32.388957,-86.242148,2018,1,20.85
36109,N-400,15.9,28.4,32.388957,-86.242148,2018,1,22.15
36109,N-600,9.9,12.6,32.388957,-86.242148,2018,1,11.25
37217,N-600,3.3,9.3,36.108666,-86.656722,2018,1,6.300000000000001
37217,N-400,16.5,19.8,36.108666,-86.656722,2018,1,18.15
37217,I-485,13.9,29.1,36.108666,-86.656722,2018,1,21.5
38103,I-485,9.9,28.4,35.15305,-90.054979,2018,1,19.15
38103,N-400,12.6,27.8,35.15305,-90.054979,2018,1,20.2
38103,N-600,9.9,13.2,35.15305,-90.054979,2018,1,11.55
40202,N-400,5.3,13.2,38.256783,-85.754048,2018,1,9.25
40202,I-485,8.6,22.5,38.256783,-85.754048,2018,1,15.55
40202,N-600,4.6,9.3,38.256783,-85.754048,2018,1,6.95
43215,I-485,13.9,29.1,39.966856,-83.01296,2018,1,21.5
43215,N-400,6.6,17.8,39.966856,-83.01296,2018,1,12.2
43215,N-600,5.9,9.3,39.966856,-83.01296,2018,1,7.6000000000000005
45202,N-400,5.9,14.5,39.109356,-84.502584,2018,1,10.2
45202,I-485,13.9,29.1,39.109356,-84.502584,2018,1,21.5
45202,N-600,4,9.3,39.109356,-84.502584,2018,1,6.65
46204,I-485,10.6,27.1,39.771994,-86.156997,2018,1,18.85
46204,N-400,7.3,19.8,39.771994,-86.156997,2018,1,13.55
46204,N-600,5.9,9.3,39.771994,-86.156997,2018,1,7.6000000000000005
48214,I-485,8.6,24.5,42.365116,-82.987644,2018,1,16.55
48214,N-400,15.9,22.5,42.365116,-82.987644,2018,1,19.2
48214,N-600,2,9.3,42.365116,-82.987644,2018,1,5.65
50309,N-400,15.9,22.5,41.584603,-93.620836,2018,1,19.2
50309,I-485,13.9,29.1,41.584603,-93.620836,2018,1,21.5
50309,N-600,11.2,14.5,41.584603,-93.620836,2018,1,12.85
53202,N-400,13.2,25.8,43.049579,-87.89252,2018,1,19.5
53202,I-485,19.2,29.1,43.049579,-87.89252,2018,1,24.15
53202,N-600,13.2,17.2,43.049579,-87.89252,2018,1,15.2
55401,N-400,21.1,33,44.984577,-93.269097,2018,1,27.05
55401,N-600,7.3,9.9,44.984577,-93.269097,2018,1,8.6
55401,I-485,19.8,35,44.984577,-93.269097,2018,1,27.4
60605,N-600,9.9,13.2,41.867566,-87.617228,2018,1,11.55
60605,N-400,11.9,24.5,41.867566,-87.617228,2018,1,18.2
60605,I-485,17.2,44.9,41.867566,-87.617228,2018,1,31.049999999999997
63103,N-400,9.9,27.8,38.629712,-90.216863,2018,1,18.85
63103,N-600,8.6,11.2,38.629712,-90.216863,2018,1,9.899999999999999
63103,I-485,13.9,29.1,38.629712,-90.216863,2018,1,21.5
64063,I-131,5.3,7.9,38.911994,-94.351673,2018,1,6.6
64063,I-539,4,6.6,38.911994,-94.351673,2018,1,5.3
64063,I-817,17.2,31.1,38.911994,-94.351673,2018,1,24.15
64063,I-824,4.6,13.9,38.911994,-94.351673,2018,1,9.25
64063,I-600,4,6.6,38.911994,-94.351673,2018,1,5.3
64063,I-765,5.3,7.9,38.911994,-94.351673,2018,1,6.6
64063,I-600A,4,6.6,38.911994,-94.351673,2018,1,5.3
64063,I-765,8.6,11.2,38.911994,-94.351673,2018,1,9.899999999999999
64063,I-102,4.6,9.9,38.911994,-94.351673,2018,1,7.25
64153,I-485,9.9,34.4,39.274581,-94.726643,2018,1,22.15
64153,N-600,3.3,9.3,39.274581,-94.726643,2018,1,6.300000000000001
64153,N-400,6.6,14.5,39.274581,-94.726643,2018,1,10.55
67203,N-600,7.3,9.9,37.700763,-97.365701,2018,1,8.6
67203,N-400,9.3,16.5,37.700763,-97.365701,2018,1,12.9
67203,I-485,13.9,29.1,37.700763,-97.365701,2018,1,21.5
68110,I-485,13.9,29.1,41.302498,-95.892524,2018,1,21.5
68110,N-400,9.9,21.8,41.302498,-95.892524,2018,1,15.850000000000001
68508,I-140,7.9,10.6,40.818272,-96.703937,2018,1,9.25
68508,I-821,5.3,7.9,40.818272,-96.703937,2018,1,6.6
68508,I-129,4.6,7.3,40.818272,-96.703937,2018,1,5.949999999999999
68508,I-821,5.3,7.9,40.818272,-96.703937,2018,1,6.6
68508,I-751,21.1,31.1,40.818272,-96.703937,2018,1,26.1
68508,I-824,4.6,13.9,40.818272,-96.703937,2018,1,9.25
68508,I-212,14.5,19.2,40.818272,-96.703937,2018,1,16.85
68508,I-360,1.3,9.3,40.818272,-96.703937,2018,1,5.300000000000001
68508,I-765,4,6.6,40.818272,-96.703937,2018,1,5.3
68508,I-539,4.6,7.3,40.818272,-96.703937,2018,1,5.949999999999999
68508,I-131,5.3,7.9,40.818272,-96.703937,2018,1,6.6
68508,I-130,9.9,13.2,40.818272,-96.703937,2018,1,11.55
68508,I-102,4.6,9.9,40.818272,-96.703937,2018,1,7.25
68508,I-131,5.3,7.9,40.818272,-96.703937,2018,1,6.6
68508,I-130,9.9,13.2,40.818272,-96.703937,2018,1,11.55
68508,I-131,5.3,7.9,40.818272,-96.703937,2018,1,6.6
68508,I-821,5.3,7.9,40.818272,-96.703937,2018,1,6.6
68508,I-130,9.9,13.2,40.818272,-96.703937,2018,1,11.55
68508,I-821D,6.6,10.6,40.818272,-96.703937,2018,1,8.6
68508,I-765,4,6.6,40.818272,-96.703937,2018,1,5.3
68508,I-918,66.7,67.4,40.818272,-96.703937,2018,1,67.05000000000001
68508,I-730,11.2,14.5,40.818272,-96.703937,2018,1,12.85
68508,I-821,5.3,7.9,40.818272,-96.703937,2018,1,6.6
68508,I-140,5.9,8.6,40.818272,-96.703937,2018,1,7.25
68508,I-821D,6.6,9.3,40.818272,-96.703937,2018,1,7.95
68508,I-131,5.3,7.9,40.818272,-96.703937,2018,1,6.6
68508,I-765,4,6.6,40.818272,-96.703937,2018,1,5.3
68508,I-765,1,4,40.818272,-96.703937,2018,1,2.5
68508,I-129F,9.9,13.2,40.818272,-96.703937,2018,1,11.55
68508,N-656,13.2,17.2,40.818272,-96.703937,2018,1,15.2
68508,I-140,6.6,9.3,40.818272,-96.703937,2018,1,7.95
68508,I-131,5.3,7.9,40.818272,-96.703937,2018,1,6.6
68508,I-539,4.6,7.3,40.818272,-96.703937,2018,1,5.949999999999999
68508,I-140,9.9,12.6,40.818272,-96.703937,2018,1,11.25
68508,I-140,5.9,8.6,40.818272,-96.703937,2018,1,7.25
68508,I-601A,8.6,11.2,40.818272,-96.703937,2018,1,9.899999999999999
68508,I-485,11.2,19.2,40.818272,-96.703937,2018,1,15.2
68508,I-601,14.5,19.2,40.818272,-96.703937,2018,1,16.85
68508,I-130,9.9,13.2,40.818272,-96.703937,2018,1,11.55
68508,I-130,9.9,13.2,40.818272,-96.703937,2018,1,11.55
70113,N-600,25.8,33,29.943018,-90.083073,2018,1,29.4
70113,N-400,19.2,27.8,29.943018,-90.083073,2018,1,23.5
70113,I-485,13.9,29.1,29.943018,-90.083073,2018,1,21.5
72904,I-485,13.9,29.1,35.41334,-94.382352,2018,1,21.5
72904,N-400,13.2,25.8,35.41334,-94.382352,2018,1,19.5
72904,N-600,1,9.3,35.41334,-94.382352,2018,1,5.15
73119,N-600,8.6,11.2,35.422007,-97.566125,2018,1,9.899999999999999
73119,N-400,8.6,16.5,35.422007,-97.566125,2018,1,12.55
73119,I-485,12.6,25.1,35.422007,-97.566125,2018,1,18.85
75063,N-600,10.6,13.9,32.92043,-96.986323,2018,1,12.25
75063,I-485,24.5,31.1,32.92043,-96.986323,2018,1,27.8
75063,N-400,21.1,27.1,32.92043,-96.986323,2018,1,24.1
75227,I-765,1.3,6.6,32.76681,-96.6869,2018,1,3.9499999999999997
75227,I-765,1.3,6.6,32.76681,-96.6869,2018,1,3.9499999999999997
75227,I-824,4.6,13.9,32.76681,-96.6869,2018,1,9.25
75227,I-765,1.3,4,32.76681,-96.6869,2018,1,2.65
75227,I-130,8.6,11.2,32.76681,-96.6869,2018,1,9.899999999999999
75227,I-751,20.5,25.8,32.76681,-96.6869,2018,1,23.15
75227,I-140,4,7.9,32.76681,-96.6869,2018,1,5.95
75227,I-130,8.6,11.2,32.76681,-96.6869,2018,1,9.899999999999999
75227,I-212,31.1,40.3,32.76681,-96.6869,2018,1,35.7
75227,I-140,4,7.9,32.76681,-96.6869,2018,1,5.95
75227,I-140,7.3,9.9,32.76681,-96.6869,2018,1,8.6
75227,I-817,17.2,31.1,32.76681,-96.6869,2018,1,24.15
75227,I-131,3.3,6.6,32.76681,-96.6869,2018,1,4.949999999999999
75227,I-130,6.6,9.3,32.76681,-96.6869,2018,1,7.95
75227,I-130,8.6,11.2,32.76681,-96.6869,2018,1,9.899999999999999
75227,I-130,6.6,9.3,32.76681,-96.6869,2018,1,7.95
75227,I-102,4.6,9.9,32.76681,-96.6869,2018,1,7.25
75227,I-129,4,6.6,32.76681,-96.6869,2018,1,5.3
75227,I-129F,9.3,11.9,32.76681,-96.6869,2018,1,10.600000000000001
75227,I-140,4,7.9,32.76681,-96.6869,2018,1,5.95
75227,I-730,10.6,13.9,32.76681,-96.6869,2018,1,12.25
75227,I-140,4,7.9,32.76681,-96.6869,2018,1,5.95
75227,N-656,13.2,17.2,32.76681,-96.6869,2018,1,15.2
75227,I-485,13.2,32.4,32.76681,-96.6869,2018,1,22.799999999999997
77067,N-400,22.5,28.4,29.952629,-95.446609,2018,1,25.45
77067,N-600,23.8,30.4,29.952629,-95.446609,2018,1,27.1
77067,I-485,25.8,31.7,29.952629,-95.446609,2018,1,28.75
78258,N-600,10.6,13.2,29.634097,-98.497426,2018,1,11.899999999999999
78258,N-400,17.2,22.5,29.634097,-98.497426,2018,1,19.85
78258,I-485,10.6,22.5,29.634097,-98.497426,2018,1,16.55
78552,N-600,18.5,23.8,26.193782,-97.75069,2018,1,21.15
78552,I-485,11.9,41.6,26.193782,-97.75069,2018,1,26.75
78552,N-400,18.5,27.8,26.193782,-97.75069,2018,1,23.15
79925,N-600,17.8,23.1,31.79695,-106.35688,2018,1,20.450000000000003
79925,I-485,13.9,27.1,31.79695,-106.35688,2018,1,20.5
79925,N-400,15.9,22.5,31.79695,-106.35688,2018,1,19.2
80111,N-400,15.2,23.1,39.613005,-104.877957,2018,1,19.15
80111,I-485,11.9,32.4,39.613005,-104.877957,2018,1,22.15
83709,N-400,13.2,25.8,43.551112,-116.290079,2018,1,19.5
83709,I-485,13.9,29.1,43.551112,-116.290079,2018,1,21.5
83709,N-600,5.3,9.3,43.551112,-116.290079,2018,1,7.300000000000001
84111,I-485,21.1,23.8,40.755959,-111.883983,2018,1,22.450000000000003
84111,N-600,4.6,9.3,40.755959,-111.883983,2018,1,6.95
84111,N-400,21.8,25.1,40.755959,-111.883983,2018,1,23.450000000000003
85034,I-485,19.2,26.4,33.42958,-112.014097,2018,1,22.799999999999997
85034,N-600,9.3,11.9,33.42958,-112.014097,2018,1,10.600000000000001
85034,N-400,22.5,23.8,33.42958,-112.014097,2018,1,23.15
85714,N-600,8.6,11.2,32.167395,-110.950864,2018,1,9.899999999999999
85714,N-400,6.6,13.9,32.167395,-110.950864,2018,1,10.25
85714,I-485,13.9,29.1,32.167395,-110.950864,2018,1,21.5
87107,N-400,7.3,21.1,35.1378,-106.642543,2018,1,14.200000000000001
87107,I-485,13.9,29.1,35.1378,-106.642543,2018,1,21.5
87107,N-600,7.3,9.9,35.1378,-106.642543,2018,1,8.6
89118,N-600,7.9,10.6,36.07738,-115.213966,2018,1,9.25
89118,I-485,19.8,23.8,36.07738,-115.213966,2018,1,21.8
89118,N-400,20.5,41,36.07738,-115.213966,2018,1,30.75
89521,N-600,5.3,9.3,39.385322,-119.69207,2018,1,7.300000000000001
89521,N-400,13.2,25.8,39.385322,-119.69207,2018,1,19.5
89521,I-485,13.9,29.1,39.385322,-119.69207,2018,1,21.5
90012,N-600,5.3,9.3,34.065975,-118.238642,2018,1,7.300000000000001
90012,I-485,17.2,33.7,34.065975,-118.238642,2018,1,25.450000000000003
90012,N-400,12.6,24.5,34.065975,-118.238642,2018,1,18.55
90012,N-600,9.9,12.6,34.065975,-118.238642,2018,1,11.25
90012,N-400,12.6,22.5,34.065975,-118.238642,2018,1,17.55
90012,I-485,17.8,25.8,34.065975,-118.238642,2018,1,21.8
91311,I-485,19.8,23.8,34.293338,-118.603118,2018,1,21.8
91311,N-600,8.6,11.2,34.293338,-118.603118,2018,1,9.899999999999999
91311,N-400,17.2,20.5,34.293338,-118.603118,2018,1,18.85
92251,I-485,13.9,29.1,32.881449,-115.675459,2018,1,21.5
92251,N-400,13.2,25.8,32.881449,-115.675459,2018,1,19.5
92251,N-600,7.9,10.6,32.881449,-115.675459,2018,1,9.25
92408,I-485,9.9,23.8,34.083458,-117.270016,2018,1,16.85
92408,N-600,7.3,9.9,34.083458,-117.270016,2018,1,8.6
92408,N-400,9.9,21.1,34.083458,-117.270016,2018,1,15.5
92408,I-485,9.9,24.5,34.083458,-117.270016,2018,1,17.2
92408,N-400,7.3,17.2,34.083458,-117.270016,2018,1,12.25
92408,N-600,7.9,10.6,34.083458,-117.270016,2018,1,9.25
92677,I-130,105.1,136.8,33.528868,-117.701175,2018,1,120.95
92677,I-612,19.2,24.5,33.528868,-117.701175,2018,1,21.85
92677,I-130,120.3,156,33.528868,-117.701175,2018,1,138.15
92677,I-360,5.3,9.3,33.528868,-117.701175,2018,1,7.300000000000001
92677,I-102,4.6,9.9,33.528868,-117.701175,2018,1,7.25
92677,I-129CW,1.3,4,33.528868,-117.701175,2018,1,2.65
92677,I-129,1,5.3,33.528868,-117.701175,2018,1,3.15
92677,I-765,4,6.6,33.528868,-117.701175,2018,1,5.3
92677,I-129,8.6,11.2,33.528868,-117.701175,2018,1,9.899999999999999
92677,I-539,2,5.9,33.528868,-117.701175,2018,1,3.95
92677,I-130,25.1,33,33.528868,-117.701175,2018,1,29.05
92677,I-129,8.6,11.2,33.528868,-117.701175,2018,1,9.899999999999999
92677,I-130,43,55.5,33.528868,-117.701175,2018,1,49.25
92677,I-130,55.5,72,33.528868,-117.701175,2018,1,63.75
92677,I-485,12.6,57.5,33.528868,-117.701175,2018,1,35.05
92677,I-765,2.6,6.6,33.528868,-117.701175,2018,1,4.6
92677,I-129F,7.3,9.9,33.528868,-117.701175,2018,1,8.6
92677,I-765,21.1,27.8,33.528868,-117.701175,2018,1,24.450000000000003
92677,I-129,12.6,16.5,33.528868,-117.701175,2018,1,14.55
92677,I-821,21.1,27.8,33.528868,-117.701175,2018,1,24.450000000000003
92677,I-539,3.3,5.9,33.528868,-117.701175,2018,1,4.6
92677,I-539,7.3,9.9,33.528868,-117.701175,2018,1,8.6
92677,I-824,4.6,13.9,33.528868,-117.701175,2018,1,9.25
92677,I-821D,18.5,24.5,33.528868,-117.701175,2018,1,21.5
92677,I-539,2.6,5.9,33.528868,-117.701175,2018,1,4.25
92677,I-129,8.6,11.2,33.528868,-117.701175,2018,1,9.899999999999999
92677,I-129F,7.3,9.9,33.528868,-117.701175,2018,1,8.6
92677,I-821,21.1,27.8,33.528868,-117.701175,2018,1,24.450000000000003
92677,I-751,19.8,25.8,33.528868,-117.701175,2018,1,22.8
92677,I-539,6.6,9.3,33.528868,-117.701175,2018,1,7.95
92677,I-131,2.6,6.6,33.528868,-117.701175,2018,1,4.6
92701,N-600,15.2,19.8,33.74822,-117.858473,2018,1,17.5
92701,N-400,13.9,19.8,33.74822,-117.858473,2018,1,16.85
92701,I-485,18.5,33,33.74822,-117.858473,2018,1,25.75
93721,N-600,5.9,9.3,36.732891,-119.783739,2018,1,7.6000000000000005
93721,N-400,8.6,15.2,36.732891,-119.783739,2018,1,11.899999999999999
93721,I-485,9.3,26.4,36.732891,-119.783739,2018,1,17.85
94111,I-485,23.1,27.1,37.799367,-122.398407,2018,1,25.1
94111,N-600,10.6,13.2,37.799367,-122.398407,2018,1,11.899999999999999
94111,N-400,13.2,25.8,37.799367,-122.398407,2018,1,19.5
95050,N-600,7.9,10.6,37.351157,-121.952295,2018,1,9.25
95050,N-400,13.2,25.8,37.351157,-121.952295,2018,1,19.5
95050,I-485,12.6,25.1,37.351157,-121.952295,2018,1,18.85
95814,N-600,6.6,9.3,38.580568,-121.49559000000001,2018,1,7.95
95814,I-485,11.2,23.8,38.580568,-121.49559000000001,2018,1,17.5
95814,N-400,11.9,17.2,38.580568,-121.49559000000001,2018,1,14.55
96813,N-600,5.3,9.3,21.316548,-157.845053,2018,1,7.300000000000001
96813,I-485,13.9,29.1,21.316548,-157.845053,2018,1,21.5
96813,N-400,13.9,22.5,21.316548,-157.845053,2018,1,18.2
97209,N-600,8.6,11.2,45.531124,-122.683951,2018,1,9.899999999999999
97209,I-485,10.6,23.8,45.531124,-122.683951,2018,1,17.2
97209,N-400,9.3,14.5,45.531124,-122.683951,2018,1,11.9
98168,N-600,8.6,11.2,47.489569,-122.29996,2018,1,9.899999999999999
98168,N-400,19.2,25.1,47.489569,-122.29996,2018,1,22.15
98168,I-485,20.5,25.8,47.489569,-122.29996,2018,1,23.15
98901,I-485,13.9,29.1,46.722625,-120.406039,2018,1,21.5
98901,N-400,13.2,25.8,46.722625,-120.406039,2018,1,19.5
98901,N-600,8.6,11.2,46.722625,-120.406039,2018,1,9.899999999999999
99201,N-600,8.6,11.2,47.66236,-117.437255,2018,1,9.899999999999999
99201,I-485,13.9,29.1,47.66236,-117.437255,2018,1,21.5
99201,N-400,13.2,25.8,47.66236,-117.437255,2018,1,19.5
99501,N-400,13.2,25.8,61.220018,-149.855702,2018,1,19.5
99501,N-600,8.6,11.2,61.220018,-149.855702,2018,1,9.899999999999999
99501,I-485,13.9,29.1,61.220018,-149.855702,2018,1,21.5
00802,N-400,10.7,20.9,18.340862,-64.923479,2017,2,15.799999999999999
00802,I-485,11.3,23.6,18.340862,-64.923479,2017,2,17.450000000000003
00820,N-400,10.7,20.9,17.743072,-64.68657,2017,2,15.799999999999999
00820,I-485,11.3,23.6,17.743072,-64.68657,2017,2,17.450000000000003
00917,N-400,10.7,20.9,18.420674000000002,-66.050105,2017,2,15.799999999999999
00917,I-485,11.3,23.6,18.420674000000002,-66.050105,2017,2,17.450000000000003
00917,N-600,20.4,26.3,18.420674000000002,-66.050105,2017,2,23.35
01840,N-600,8,10.7,42.706763,-71.160403,2017,2,9.35
01840,N-400,7,17.1,42.706763,-71.160403,2017,2,12.05
01840,I-485,8.6,19.8,42.706763,-71.160403,2017,2,14.2
02203,N-600,10.7,13.9,42.360598,-71.058775,2017,2,12.3
02203,N-400,7,20.4,42.360598,-71.058775,2017,2,13.7
02203,I-485,9.6,22.5,42.360598,-71.058775,2017,2,16.05
02919,N-400,10.7,20.9,41.82744,-71.519879,2017,2,15.799999999999999
02919,I-485,11.3,23.6,41.82744,-71.519879,2017,2,17.450000000000003
02919,N-600,6.4,8.6,41.82744,-71.519879,2017,2,7.5
03110,I-485,11.3,23.6,42.935584,-71.536871,2017,2,17.450000000000003
03110,N-400,10.7,20.9,42.935584,-71.536871,2017,2,15.799999999999999
04106,N-400,10.7,20.9,43.631402,-70.285989,2017,2,15.799999999999999
04106,I-485,11.3,23.6,43.631402,-70.285989,2017,2,17.450000000000003
04106,N-600,5.4,7.5,43.631402,-70.285989,2017,2,6.45
05478,I-485,11.3,23.6,44.808422,-73.082507,2017,2,17.450000000000003
05478,N-400,10.7,20.9,44.808422,-73.082507,2017,2,15.799999999999999
05478,N-600,4.8,7.5,44.808422,-73.082507,2017,2,6.15
06103,N-400,10.2,19.3,41.767208,-72.674257,2017,2,14.75
06103,I-485,11.3,23.6,41.767208,-72.674257,2017,2,17.450000000000003
06103,N-400,10.7,20.9,41.767208,-72.674257,2017,2,15.799999999999999
06103,N-600,4.3,7.5,41.767208,-72.674257,2017,2,5.9
06103,N-600,7,9.1,41.767208,-72.674257,2017,2,8.05
06103,I-485,11.3,23.6,41.767208,-72.674257,2017,2,17.450000000000003
07102,N-400,9.1,18.2,40.735659,-74.173605,2017,2,13.649999999999999
07102,I-485,11.3,23,40.735659,-74.173605,2017,2,17.15
07102,N-600,6.4,8.6,40.735659,-74.173605,2017,2,7.5
08054,N-600,5.9,8,39.948992,-74.900247,2017,2,6.95
08054,I-485,10.2,18.2,39.948992,-74.900247,2017,2,14.2
08054,N-400,7.5,19.3,39.948992,-74.900247,2017,2,13.4
10278,N-400,12.9,26.3,40.715182,-74.003778,2017,2,19.6
10278,I-485,20.4,31.1,40.715182,-74.003778,2017,2,25.75
10278,N-600,18.2,23.6,40.715182,-74.003778,2017,2,20.9
11101,N-600,19.3,24.6,40.747155,-73.93975,2017,2,21.950000000000003
11101,I-485,10.7,32.2,40.747155,-73.93975,2017,2,21.450000000000003
11101,N-400,8,12.9,40.747155,-73.93975,2017,2,10.45
11219,I-485,20.9,39.1,40.632667,-73.996669,2017,2,30
11219,N-400,16.1,20.4,40.632667,-73.996669,2017,2,18.25
11432,N-600,16.6,21.4,40.715359,-73.793071,2017,2,19
11432,I-485,13.4,26.3,40.715359,-73.793071,2017,2,19.85
11432,N-400,11.3,23.6,40.715359,-73.793071,2017,2,17.450000000000003
12110,N-600,10.2,13.4,42.750578,-73.776118,2017,2,11.8
12110,N-400,10.7,20.9,42.750578,-73.776118,2017,2,15.799999999999999
12110,I-485,11.3,23.6,42.750578,-73.776118,2017,2,17.450000000000003
14202,I-485,11.3,23.6,42.881489,-78.877477,2017,2,17.450000000000003
14202,N-600,4.3,7.5,42.881489,-78.877477,2017,2,5.9
14202,N-400,7,15,42.881489,-78.877477,2017,2,11
15235,N-400,5.9,17.1,40.459801,-79.82242,2017,2,11.5
15235,I-485,11.3,23.6,40.459801,-79.82242,2017,2,17.450000000000003
15235,N-600,6.4,8.6,40.459801,-79.82242,2017,2,7.5
19104,N-400,10.2,21.4,39.95852,-75.198857,2017,2,15.799999999999999
19104,N-600,9.1,11.8,39.95852,-75.198857,2017,2,10.45
19104,I-485,14.5,23.6,39.95852,-75.198857,2017,2,19.05
21227,I-485,10.7,25.2,39.23997,-76.67945,2017,2,17.95
